year,respondent_id,weight,gender,age,education,income_quintile,employment_status,area_type,has_account,has_bank_account,has_mobile_money,has_digital_account,did_save,did_borrow,owns_mobile_phone,uses_internet,receives_pension,receives_remittances,any_digital_payment
2024,168086360,0.939395702763388,Female,49.0,Primary or less,5,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,168258491,1.33857720437377,Male,16.0,Secondary,2,0,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,168331715,0.540540770802942,Male,23.0,Primary or less,3,1,Rural,1,0,1,1,0,1,,0,4,1.0,1
2024,168427245,1.12757916772407,Male,19.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,168463224,0.752642878218749,Female,29.0,Secondary,2,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,168702192,0.751719445149378,Male,23.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,168747368,2.27417526981392,Female,50.0,Primary or less,2,1,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,168782759,0.708277247616494,Male,17.0,Secondary,5,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,168916943,0.969707401797757,Male,57.0,Secondary,2,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,168936087,1.45918162186209,Male,43.0,Primary or less,3,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,168985931,0.59592016043568,Female,25.0,Secondary,5,1,Urban,1,1,1,1,1,0,,1,4,1.0,1
2024,169036305,1.46955120827546,Female,17.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,3.0,1
2024,169040920,1.57319280390057,Female,28.0,Secondary,3,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,169117330,1.08212511825364,Male,16.0,Primary or less,1,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,169167726,1.63441307863076,Male,30.0,Secondary,3,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,169282532,1.10294288031564,Female,50.0,Secondary,1,1,Rural,1,1,1,1,1,1,,1,4,1.0,1
2024,169304988,2.27417526981392,Female,25.0,Primary or less,5,1,Rural,0,0,0,0,1,1,,1,4,2.0,0
2024,169416768,0.300815321364116,Male,18.0,Secondary,2,1,Rural,1,0,1,1,1,0,,0,4,1.0,1
2024,169480355,0.461973119378771,Female,40.0,Secondary,3,1,Rural,1,0,1,1,0,1,,1,4,1.0,1
2024,169731304,0.518923636297617,Male,80.0,Primary or less,1,0,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,169732507,0.707126243677759,Female,65.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,3.0,1
2024,169733078,0.529002739276223,Female,31.0,Tertiary+,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,169755223,1.28989993998996,Male,16.0,Secondary,4,1,Urban,0,0,0,0,1,1,,0,4,1.0,0
2024,169843419,0.609546936437406,Female,34.0,Primary or less,3,1,Rural,0,0,0,0,0,1,,0,4,1.0,0
2024,170111851,0.457510933371796,Female,45.0,Tertiary+,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,170154476,1.62996593325079,Male,26.0,Secondary,3,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,170236524,0.551185740068977,Male,17.0,Secondary,1,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,170509145,0.375721382999573,Male,55.0,Primary or less,1,1,Rural,0,0,0,0,1,1,,0,4,1.0,0
2024,170599690,0.534729171576178,Male,52.0,Tertiary+,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,170639974,0.882354304252511,Female,52.0,Primary or less,2,0,Rural,1,1,1,1,1,1,,0,4,2.0,1
2024,170640009,1.08112212570862,Female,36.0,Secondary,2,1,Rural,1,0,1,1,0,1,,0,4,1.0,1
2024,170844505,0.244830005845396,Female,23.0,Secondary,5,0,Rural,1,0,1,1,1,1,,0,4,2.0,1
2024,170951222,0.735618773543378,Female,19.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,171133188,0.52439760130019,Female,30.0,Primary or less,5,1,Rural,1,1,1,1,1,1,,1,4,3.0,1
2024,171155218,2.27417526981392,Male,36.0,,3,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,171193811,0.609546936437406,Female,30.0,Primary or less,3,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,171341731,0.932103090225403,Female,20.0,Secondary,3,0,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,171349740,0.429966646663321,Male,23.0,Secondary,4,0,Urban,1,0,1,1,1,0,,0,4,1.0,1
2024,171422545,1.81685448301805,Male,25.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,171470442,0.814198038826054,Female,28.0,Primary or less,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,171539877,0.979700805516975,Female,18.0,Secondary,4,1,Urban,0,0,0,0,1,1,,1,4,1.0,0
2024,171992969,0.472184831744329,Male,17.0,Secondary,2,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,172013557,2.27417526981392,Female,18.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,172027357,0.375721382999573,Male,80.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,172069391,1.88106682899344,Male,51.0,Primary or less,5,1,Rural,1,1,0,0,1,0,,0,4,1.0,1
2024,172192030,0.837269770768806,Female,17.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,172383975,0.727958345488594,Male,17.0,Secondary,2,0,Urban,0,0,0,0,1,1,,1,4,2.0,0
2024,172404129,1.81685448301805,Male,25.0,Primary or less,1,1,Rural,0,0,0,0,1,1,,0,4,1.0,0
2024,172562540,0.715919824370854,Male,25.0,Secondary,3,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,172741886,0.248319368896367,Female,20.0,Secondary,5,0,Rural,1,0,1,1,0,0,,1,4,3.0,1
2024,172806768,0.367809386771689,Female,23.0,Secondary,4,0,Rural,1,0,1,1,0,1,,1,4,1.0,1
2024,172853754,0.314548843491049,Male,19.0,Secondary,4,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,172976621,0.519283664985784,Male,18.0,Secondary,5,0,Urban,0,0,0,0,1,0,,0,4,2.0,0
2024,173090211,0.510116600407477,Female,30.0,Primary or less,3,1,Rural,1,1,1,1,1,1,,1,4,2.0,1
2024,173103306,1.08644490960762,Male,33.0,Secondary,4,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,173122641,0.489850402758488,Female,19.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,3.0,1
2024,173224323,1.66641752253875,Female,31.0,Primary or less,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,173254448,0.712971603704812,Male,27.0,Primary or less,1,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,173541696,1.12844325157056,Male,20.0,Primary or less,1,0,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,173640379,0.418634885384403,Female,22.0,Secondary,5,0,Urban,0,0,0,0,1,0,,0,4,2.0,0
2024,173689282,0.502051984351893,Male,24.0,Primary or less,3,1,Urban,1,1,0,1,0,1,,1,4,3.0,1
2024,173729865,1.65544547652463,Female,15.0,Secondary,4,0,Urban,0,0,0,0,0,0,,0,4,3.0,0
2024,173787875,1.00922258378305,Female,19.0,Secondary,1,0,Urban,0,0,0,0,0,0,,0,4,3.0,0
2024,173816838,0.471591070404612,Female,19.0,Secondary,4,0,Urban,1,0,1,1,0,0,,1,4,1.0,1
2024,173861177,1.87958002260656,Male,53.0,Secondary,1,1,Urban,1,0,1,1,1,1,,1,4,2.0,1
2024,173940839,1.8243253712551,Male,21.0,Primary or less,4,1,Urban,0,0,0,0,1,1,,0,4,3.0,0
2024,174045967,1.99933134559384,Female,19.0,Secondary,4,0,Urban,0,0,0,0,0,0,,1,4,2.0,0
2024,174085567,0.666970386001886,Male,40.0,Secondary,5,1,Rural,1,1,1,1,1,1,,1,4,2.0,1
2024,174113617,0.490568815643971,Female,31.0,Tertiary+,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,174245317,0.464332646459925,Male,33.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,174273769,0.966614549996287,Female,35.0,Primary or less,4,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,174277545,0.417129276143633,Male,46.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,174286718,2.17328791100106,Male,28.0,Secondary,2,0,Urban,1,0,1,1,1,1,,1,4,2.0,1
2024,174364131,0.515290428150743,Female,48.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,3.0,1
2024,174626550,2.15300430397846,Male,24.0,Primary or less,2,0,Rural,0,0,0,0,0,1,,1,4,3.0,0
2024,174687867,0.841182776492419,Male,32.0,Tertiary+,4,0,Urban,1,1,0,1,1,1,,1,4,1.0,1
2024,174890793,2.27417526981392,Male,20.0,Primary or less,1,1,Urban,0,0,0,0,0,0,,0,4,3.0,0
2024,175005452,2.09188298055915,Female,32.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,175136875,0.722811250264307,Male,38.0,Primary or less,1,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,175157740,0.861234051344323,Female,38.0,Primary or less,4,1,Rural,1,0,1,1,1,0,,0,4,1.0,1
2024,175273877,0.816796325334289,Male,27.0,Secondary,4,0,Urban,1,0,1,1,1,0,,0,4,3.0,1
2024,175284728,0.727111046085086,Female,22.0,Secondary,5,1,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,175412931,1.28989993998996,Male,15.0,Secondary,1,0,Urban,1,1,0,0,1,1,,0,4,2.0,1
2024,175422238,0.29796008021784,Female,29.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,175742609,0.786372108727624,Male,20.0,Secondary,3,0,Rural,1,0,1,1,1,0,,0,4,2.0,1
2024,175755624,0.244830005845396,Female,23.0,Secondary,5,1,Rural,1,0,1,1,0,1,,1,4,1.0,1
2024,175794830,0.865474240896232,Male,27.0,Primary or less,5,0,Rural,0,0,0,0,0,0,,1,4,3.0,0
2024,175873489,1.27529150101869,Female,25.0,Secondary,2,1,Urban,1,0,1,1,1,1,,1,4,3.0,1
2024,175945381,1.03856732997157,Male,17.0,Secondary,5,1,Rural,0,0,0,0,0,1,,1,4,1.0,0
2024,175945810,0.244830005845396,Female,24.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,175946479,0.656186311340577,Male,25.0,Secondary,3,0,Urban,1,1,0,1,1,0,,1,4,1.0,1
2024,175972001,0.303584489929564,Female,40.0,Secondary,5,1,Rural,1,1,1,1,1,1,,1,4,1.0,1
2024,176056209,0.618287293048858,Male,25.0,Tertiary+,5,1,Urban,1,1,1,1,1,0,,1,3,1.0,1
2024,176250515,1.88293131322451,Male,36.0,Primary or less,1,0,Rural,0,0,0,0,1,1,,0,4,1.0,0
2024,176376861,0.943182140809224,Female,24.0,Secondary,5,1,Urban,1,0,1,1,1,1,,0,4,1.0,1
2024,176475303,1.28989993998996,Male,20.0,Secondary,2,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,176539148,0.412191528699239,Male,30.0,Tertiary+,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,176599102,0.976493888021689,Male,32.0,Primary or less,2,1,Rural,1,0,1,1,0,1,,0,4,3.0,1
2024,176603640,1.84882235308957,Female,40.0,Primary or less,2,1,Rural,0,0,0,0,0,1,,0,4,1.0,0
2024,176673685,1.93322909999257,Female,42.0,Primary or less,1,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,176687313,0.964621886021549,Male,28.0,Secondary,3,1,Urban,0,0,0,0,1,0,,0,4,1.0,0
2024,176734538,0.918642900114961,Male,24.0,Tertiary+,5,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,176736092,0.949900879106335,Male,25.0,Primary or less,4,0,Rural,0,0,0,0,0,1,,0,4,2.0,0
2024,176773621,0.415109970276704,Male,40.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,176866573,2.17235021695765,Female,17.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,2.0,0
2024,176875781,0.244830005845396,Female,62.0,Tertiary+,2,1,Rural,1,1,1,1,0,0,,1,1,2.0,1
2024,176907695,2.27417526981392,Male,50.0,Primary or less,5,0,Urban,1,0,1,1,1,0,,0,4,2.0,1
2024,176927308,1.97657971667235,Female,33.0,Secondary,2,1,Rural,1,0,1,1,0,1,,1,4,1.0,1
2024,176968832,1.36264086226354,Male,30.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,177117932,0.414837792733763,Female,62.0,Primary or less,4,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,177158661,2.27417526981392,Female,17.0,Primary or less,5,1,Urban,1,1,1,1,1,0,,1,4,1.0,1
2024,177300315,0.943182140809224,Female,20.0,Secondary,5,1,Urban,1,0,1,1,0,0,,1,4,1.0,1
2024,177535061,1.1812566499799,Female,35.0,Secondary,3,1,Urban,1,0,1,1,0,1,,1,4,3.0,1
2024,177726380,0.715919824370853,Male,30.0,Secondary,2,0,Urban,1,0,1,1,1,1,,0,4,1.0,1
2024,177885173,0.831585430258279,Female,39.0,Secondary,3,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,178090886,2.27417526981392,Female,25.0,Primary or less,2,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,178269777,1.16802418689027,Female,33.0,Secondary,5,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,178553738,0.753172525289803,Male,35.0,Primary or less,2,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,178642422,0.566554747958344,Male,23.0,Secondary,3,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,178885504,1.03075045246228,Female,18.0,Secondary,2,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,178967410,1.2449716045886,Female,15.0,Secondary,3,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,179174155,0.752038303410288,Male,23.0,Secondary,1,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,179317113,2.27417526981392,Male,42.0,Primary or less,4,1,Rural,0,0,0,0,1,1,,1,4,1.0,0
2024,179421400,1.14864190149334,Female,28.0,Secondary,1,1,Rural,1,0,1,1,0,1,,1,4,1.0,1
2024,179743263,0.29796008021784,Female,25.0,Secondary,5,1,Urban,1,0,1,1,1,0,,0,4,1.0,1
2024,179813479,0.521150640287869,Female,25.0,Secondary,1,1,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,179999391,0.803146322624259,Male,22.0,Secondary,3,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,180068833,0.264501369638112,Female,29.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,180105092,0.244830005845396,Female,19.0,Secondary,5,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,180168461,2.27417526981392,Male,58.0,Primary or less,3,1,Urban,0,0,0,0,1,1,,0,4,1.0,0
2024,180285070,0.697294326853049,Female,31.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,180305444,1.0486102755288,Female,35.0,Tertiary+,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,180325964,1.23229051253656,Male,45.0,Primary or less,1,0,Rural,0,0,0,0,1,1,,0,4,3.0,0
2024,180451709,0.260306521588811,Male,60.0,Secondary,5,1,Rural,1,1,1,1,1,1,,0,4,1.0,1
2024,180683842,0.560788517661614,Male,28.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,180736581,1.17030611168663,Male,45.0,Primary or less,4,1,Rural,0,0,0,0,1,1,,0,4,1.0,0
2024,180891946,0.89388024065352,Female,25.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,180977946,0.868329948760432,Female,29.0,Secondary,4,1,Urban,1,1,1,1,1,0,,0,4,1.0,1
2024,180988011,1.50288553199829,Male,55.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,181000696,2.27417526981392,Female,19.0,Secondary,3,0,Rural,1,0,1,1,1,1,,1,4,3.0,1
2024,181035710,1.88293131322451,Male,40.0,Primary or less,1,0,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,181074018,0.244830005845396,Female,19.0,Secondary,5,1,Urban,1,0,1,1,0,0,,1,4,1.0,1
2024,181339486,0.918304782831165,Male,65.0,,1,0,Urban,1,1,1,1,1,0,,1,4,1.0,1
2024,181354959,1.79990923028956,Male,63.0,Secondary,3,1,Urban,1,1,1,1,1,1,,1,1,2.0,1
2024,181486603,2.27417526981392,Male,24.0,Primary or less,4,1,Urban,1,1,1,1,1,1,,0,3,1.0,1
2024,181847654,0.430797775882264,Male,35.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,181963932,2.27417526981392,Male,85.0,Primary or less,3,0,Urban,0,0,0,0,0,0,,0,4,1.0,0
2024,181970261,1.95940161103395,Female,23.0,Secondary,3,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,181991348,0.300815321364116,Male,22.0,Secondary,2,1,Rural,0,0,0,0,1,0,,1,4,1.0,0
2024,182084106,0.403689033513222,Female,20.0,Secondary,5,0,Rural,1,0,1,1,0,0,,1,4,2.0,1
2024,182167825,0.842143353285676,Female,25.0,Secondary,5,1,Urban,0,0,0,0,0,1,,1,4,3.0,0
2024,182174808,1.21909387287481,Female,27.0,Primary or less,3,1,Rural,1,0,1,1,0,1,,0,4,1.0,1
2024,182365684,1.54495965702572,Male,64.0,Primary or less,3,0,Urban,1,1,0,0,1,1,,1,1,2.0,1
2024,182526052,1.22580980897307,Male,32.0,Primary or less,2,0,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,182715766,0.510116600407477,Female,33.0,Secondary,5,1,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,182775431,0.515384833713757,Female,50.0,Secondary,3,1,Urban,1,0,1,1,0,1,,0,4,3.0,1
2024,182804290,0.452095199943881,Male,42.0,Secondary,1,0,Rural,1,0,1,1,1,1,,0,4,3.0,1
2024,182818365,0.244830005845396,Male,21.0,Secondary,3,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,182839516,0.786372108727624,Male,20.0,Primary or less,4,1,Rural,1,0,1,1,1,1,,0,4,2.0,1
2024,183034941,0.472502659991961,Female,39.0,Secondary,3,1,Urban,1,1,1,1,1,1,,1,1,1.0,1
2024,183096984,0.646385000778182,Male,16.0,Secondary,2,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,183103111,0.652148764697583,Male,65.0,Tertiary+,5,0,Urban,1,1,0,0,1,0,,1,4,1.0,1
2024,183204418,0.689649127151555,Female,37.0,Secondary,2,1,Urban,1,1,1,1,1,0,,0,4,1.0,1
2024,183305775,2.20726063536617,Female,17.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,183337484,0.386063560112579,Female,18.0,Secondary,1,1,Rural,1,0,1,1,1,1,,0,4,3.0,1
2024,183367842,1.36981411527837,Male,23.0,Primary or less,4,0,Rural,0,0,0,0,0,1,,0,4,2.0,0
2024,183417366,0.472502659991961,Female,40.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,183461275,0.244830005845396,Male,27.0,Secondary,5,0,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,183504887,1.0804323712803,Male,39.0,Primary or less,3,1,Rural,0,0,0,0,1,0,,1,4,1.0,0
2024,183534897,0.595811002822616,Female,26.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,183724368,2.27417526981392,Male,26.0,Primary or less,3,1,Urban,1,0,1,1,0,1,,1,4,1.0,1
2024,183764055,1.90842288097802,Male,17.0,Secondary,3,0,Urban,0,0,0,0,1,0,,1,4,2.0,0
2024,183972716,0.734914320091968,Male,22.0,Secondary,1,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,183988228,0.949900879106335,Male,29.0,Primary or less,2,1,Urban,0,0,0,0,1,1,,0,4,2.0,0
2024,184034885,0.724296606405083,Male,26.0,Secondary,4,1,Rural,0,0,0,0,1,1,,1,4,2.0,0
2024,184182704,0.462205588272393,Female,42.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,184408874,0.404469367880372,Female,40.0,Primary or less,3,1,Rural,0,0,0,0,0,1,,0,4,1.0,0
2024,184422562,1.4248513186595,Male,30.0,Primary or less,2,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,184425377,1.52673830478242,Male,20.0,Secondary,2,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,184517511,1.36741387729822,Male,25.0,Primary or less,1,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,184860085,0.489553197096817,Female,28.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,2.0,0
2024,184928750,0.275859650860622,Female,39.0,Secondary,1,0,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,185088155,0.534729171576178,Male,52.0,Secondary,5,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,185233893,1.87929861287345,Male,18.0,Primary or less,1,1,Rural,0,0,0,0,1,1,,0,4,2.0,0
2024,185428012,0.483307274998144,Female,37.0,Primary or less,1,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,185497229,1.06889937744209,Male,25.0,Primary or less,3,1,Urban,1,0,1,1,1,1,,0,4,2.0,1
2024,185508498,2.27417526981392,Male,15.0,Primary or less,3,1,Urban,1,0,1,1,1,1,,1,4,2.0,1
2024,185520753,0.764844751515735,Male,38.0,Secondary,3,1,Rural,1,0,1,1,0,1,,0,4,1.0,1
2024,185688019,0.861595551764528,Male,44.0,Secondary,4,0,Urban,0,0,0,0,1,0,,0,4,2.0,0
2024,185831745,0.471823265236574,Male,22.0,Secondary,3,0,Rural,1,0,1,1,1,1,,0,4,1.0,1
2024,185906303,0.735853223465956,Female,30.0,Secondary,3,1,Urban,1,0,1,1,1,1,,0,4,1.0,1
2024,185958178,1.47970668718837,Male,47.0,Primary or less,2,1,Urban,1,0,1,1,1,1,,0,4,1.0,1
2024,186061622,0.244830005845396,Female,39.0,Tertiary+,5,1,Urban,0,0,0,0,0,0,,0,4,3.0,0
2024,186110303,0.314336457839741,Female,19.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,186159500,0.455139125598524,Female,35.0,Secondary,4,1,Urban,1,0,1,1,0,0,,0,4,3.0,1
2024,186171955,1.03818507309612,Male,60.0,Secondary,3,1,Urban,0,0,0,0,1,0,,0,4,1.0,0
2024,186196687,1.55785099495735,Male,16.0,Secondary,3,1,Rural,0,0,0,0,0,1,,0,4,1.0,0
2024,186201335,0.314548843491049,Male,21.0,Secondary,2,0,Rural,0,0,0,0,0,1,,0,4,2.0,0
2024,186349496,0.627952328076605,Female,22.0,Secondary,2,1,Urban,1,1,1,1,0,1,,1,4,1.0,1
2024,186373894,0.244830005845396,Male,20.0,Secondary,5,0,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,186426169,0.783610990045239,Female,36.0,Secondary,4,1,Rural,1,0,1,1,1,0,,0,4,3.0,1
2024,186443885,1.79990923028956,Male,61.0,Primary or less,2,1,Rural,1,0,1,1,0,1,,0,4,2.0,1
2024,186546004,0.656186311340577,Male,30.0,Secondary,3,0,Urban,1,0,1,1,1,1,,1,4,3.0,1
2024,186592482,0.603058840016361,Female,45.0,Secondary,5,1,Urban,1,0,1,1,0,1,,1,4,1.0,1
2024,186853721,0.244830005845396,Male,20.0,Secondary,5,0,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,187115716,2.27251796710805,Female,30.0,Secondary,5,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,187141923,0.276344788546234,Male,20.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,187181941,0.58726513931127,Female,22.0,Secondary,2,1,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,187279147,1.41176434605377,Male,50.0,Primary or less,3,1,Rural,1,1,1,1,1,1,,0,4,1.0,1
2024,187453904,0.571985968956597,Male,20.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,187513072,0.244830005845396,Female,19.0,Secondary,3,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,187768812,0.763369152391208,Male,20.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,2.0,1
2024,187877449,1.3945886537061,Female,31.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,187957634,0.551185740068977,Male,23.0,Secondary,5,1,Urban,0,0,0,0,1,1,,1,4,1.0,0
2024,188025368,1.61596250194545,Male,18.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,188263005,0.707126243677759,Female,65.0,Secondary,5,0,Urban,1,1,1,1,0,1,,1,4,1.0,1
2024,188387171,2.27417526981392,Female,22.0,Primary or less,2,1,Rural,0,0,0,0,0,0,,1,4,1.0,0
2024,188439929,0.753172525289803,Male,36.0,Primary or less,1,1,Rural,0,0,0,0,0,0,,0,4,3.0,0
2024,188515572,1.02717060622497,Male,57.0,Primary or less,3,1,Urban,1,0,1,1,0,1,,0,4,2.0,1
2024,188642332,2.27417526981392,Female,46.0,Primary or less,4,1,Urban,1,0,1,1,0,0,,1,4,1.0,1
2024,188797527,2.27417526981392,Male,66.0,Primary or less,5,0,Urban,1,1,0,0,1,1,,1,4,2.0,0
2024,188954853,1.97657971667235,Female,26.0,Secondary,3,1,Rural,1,0,1,1,1,1,,1,4,1.0,1
2024,189135383,0.964394593157452,Female,60.0,Primary or less,1,1,Rural,1,1,0,0,0,0,,0,4,3.0,1
2024,189177860,0.244830005845396,Female,19.0,Secondary,5,0,Urban,1,0,1,1,1,0,,1,4,1.0,1
2024,189367620,1.1297587879347,Male,40.0,Primary or less,1,0,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,189567074,0.718634011277823,Male,70.0,Primary or less,1,1,Rural,0,0,0,0,0,1,,0,4,3.0,0
2024,189659837,0.786372108727624,Male,16.0,Secondary,3,1,Urban,1,0,1,1,1,1,,1,4,3.0,1
2024,189771073,0.376586262644902,Male,40.0,Primary or less,1,0,Rural,0,0,0,0,1,0,,0,4,3.0,0
2024,189778670,0.861595551764528,Male,42.0,Secondary,2,1,Urban,0,0,0,0,1,1,,0,4,3.0,0
2024,189809531,0.244830005845396,Male,27.0,Secondary,5,1,Urban,1,1,0,0,1,1,,1,4,1.0,1
2024,189955921,1.65544547652463,Female,16.0,Secondary,5,0,Urban,0,0,0,0,1,0,,1,4,3.0,0
2024,189990810,0.891215285960298,Male,48.0,Tertiary+,5,0,Urban,1,1,1,1,1,1,,1,4,1.0,1
2024,190013628,1.65544547652463,Female,18.0,Secondary,5,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,190101154,1.65935117093505,Female,56.0,Primary or less,2,1,Urban,1,1,1,1,1,1,,0,4,1.0,1
2024,190344461,2.27417526981392,Female,20.0,Primary or less,3,1,Rural,1,0,1,1,0,0,,0,4,2.0,1
2024,190390464,0.726281678977616,Male,23.0,Secondary,4,1,Urban,1,0,1,1,1,1,,1,4,1.0,1
2024,190694555,1.10363031768309,Female,18.0,Secondary,5,1,Urban,1,0,1,1,1,0,,0,4,1.0,1
